name,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31
REGULUS THERAPEUTICS INC.,-0.529316,0.235294,-0.11204499999999999,0.041009000000000004,-0.16666699999999998,-0.10909100000000001,-0.081633,-0.466667,-0.125,0.571429,-0.060606,-0.096774,-0.29600000000000004,0.065341,-0.047618999999999995,0.25,-0.2,-0.0901,0.142983,0.144231,-0.067227,-0.353604,-0.087108,0.115267,-0.09760400000000001,-0.571602,-0.179533,-0.147173,-0.25354299999999996,-0.090395,-0.421988
"RELIANT BANCORP, INC.",-0.014177,0.021578,0.095751,0.158328,0.023232,0.013889,0.047154,0.032543,-0.010459000000000001,-0.00046,-0.005057000000000001,-0.00647,0.11023300000000001,0.031000999999999997,-0.020416,-0.033763999999999995,0.044866,-0.014901,0.07731099999999999,-0.061622,-0.00875,-0.042034,0.012725,0.11391299999999999,0.094848,-0.009269,-0.0057740000000000005,-0.071869,-0.058270999999999996,-0.02,-0.020408
RELIV INTERNATIONAL INC,-0.055237999999999995,0.5619959999999999,-0.204044,-0.067568,-0.122153,-0.025943,0.12348699999999999,-0.075431,0.35897399999999996,-0.087479,0.197368,0.24186800000000003,0.10988899999999999,0.168565,-0.24951299999999998,-0.13116899999999998,-0.140508,-0.16347799999999998,-0.008316,0.09224299999999999,0.036468,-0.118519,-0.039916,0.028468,0.027638,0.0,0.064182,-0.017509999999999998,-0.075248,0.049250999999999996,-0.135531
RENASANT CORP,-0.055217,-0.003402,0.100248,-0.046262,0.003271,0.228809,0.022671999999999998,-0.057319,0.031156000000000003,-0.028509000000000003,0.06827899999999999,-0.057783,0.099374,-0.030864,-0.060392,0.081597,-0.034965,0.039613999999999996,-0.045538999999999996,0.053314,-0.030416,0.023707,0.062735,0.059474,-0.04591,-0.018453,0.044987000000000006,-0.113086,-0.15360300000000002,0.047878,-0.168536
REPUBLIC BANCORP INC /KY/,0.0039310000000000005,0.0789,0.07380099999999999,-0.022524000000000002,0.018018,0.170354,0.07342699999999999,-0.123672,-0.00202,0.000549,0.046234000000000004,-0.036131,0.035755,0.005602,-0.008914,0.09921300000000001,0.011056999999999999,0.082401,-0.101504,0.013677,-0.033472,0.034685,0.101044,0.041262,0.037167,0.056733000000000006,0.015459,-0.046657000000000004,-0.026681,-0.035659,-0.099561
REPUBLIC FIRST BANCORP INC,0.009368,0.018561,-0.066059,0.002439,-0.038929,0.35442999999999997,0.560748,-0.095808,0.059603,0.0375,0.036145000000000004,0.02907,0.045198,-0.037838,-0.050561999999999996,0.094675,0.0,0.021622,-0.10582000000000001,0.047337,-0.045198,0.029586,-0.045977,0.036145000000000004,-0.08720900000000001,0.0063690000000000005,-0.012658,-0.08333299999999999,-0.055944,0.118519,-0.20927199999999999
RESOURCE CAPITAL CORP.,0.043205,0.05832,-0.024982,-0.003014,-0.032787000000000004,-0.318805,-0.007109,-0.013205,0.021898,0.169048,-0.042989,0.031016,0.060166000000000004,0.007866,0.009756,0.046376999999999995,-0.048236999999999995,-0.027290000000000002,-0.056112,0.011739999999999999,-0.08333299999999999,0.100115,0.026288,0.033811,0.018831,0.030452,0.129647,-0.060759,0.032787000000000004,-0.014991,-0.087287
RETAIL OPPORTUNITY INVESTMENTS CORP,0.08061299999999999,0.053529999999999994,-0.022777,-0.00762,-0.084244,0.026355,0.032461000000000004,0.003313,0.037736,-0.035568,-0.020447000000000003,-0.040777,-0.019357,0.056799999999999996,-0.021696,-0.032383999999999996,-0.054181999999999994,0.088432,0.028998,-0.079198,-0.065868,0.041083999999999996,-0.026598999999999998,0.053488,0.068157,-0.013047999999999999,0.043892,-0.044326,-0.057847,0.028994,-0.11187799999999999
"RETAIL PROPERTIES OF AMERICA, INC.",0.076696,0.043195,-0.035735,-0.002022,-0.073214,-0.01991,0.015441,-0.023483,0.029392,-0.053495999999999995,-0.074896,-0.077961,0.006148,0.083538,0.007559,-0.002579,-0.069307,0.06874,0.041778,-0.103423,-0.007469,-0.011235,-0.010291999999999999,0.062392,0.055923999999999995,-0.017997,0.014343,-0.029409,0.006563,0.026080000000000002,-0.12505
"RETROPHIN, INC.",0.001687,0.006737999999999999,-0.106525,0.397004,-0.15773,0.085942,-0.07523200000000001,0.03645,0.084098,-0.132111,0.061213,-0.190914,0.223344,0.043837,0.205534,0.020082,-0.000804,-0.093687,-0.065217,0.134789,0.046424,-0.106315,0.12254,0.115936,-0.026776,0.01394,0.146527,-0.093405,-0.10685700000000001,-0.043648,-0.077832
"REVANCE THERAPEUTICS, INC.",-0.33658499999999997,-0.008088,0.041512,0.15373699999999998,-0.176434,0.254682,0.235821,-0.033816,0.05,-0.009524,0.045673000000000005,0.022989000000000002,0.18651700000000002,-0.138258,0.079121,0.1222,-0.056261,0.067308,0.288288,-0.09650299999999999,-0.041796,-0.004847000000000001,-0.092532,-0.001789,-0.016129,0.047359,-0.046957000000000006,-0.093066,-0.123944,-0.061093,-0.015165999999999999
"REXAHN PHARMACEUTICALS, INC.",-0.215,0.044984,-0.04381,-0.16334700000000002,-0.20618999999999998,-0.009598,-0.140521,0.214235,0.445154,1.048193,-0.156275,-0.116896,-0.24736799999999998,-0.262238,0.14218,0.004149,-0.272727,0.22159099999999998,-0.060465,0.034653,-0.23445,-0.05625,0.152318,0.287356,-0.37053600000000003,0.070922,0.139073,0.034884,-0.35393300000000005,-0.06087,-0.13888899999999998
"REXFORD INDUSTRIAL REALTY, INC.",0.066583,0.083926,-0.023184999999999997,0.031124,-0.07994799999999999,0.04890799999999999,0.055908,-0.020699000000000002,0.011889,-0.013708,0.10746,0.092622,0.012294000000000001,0.039359000000000005,0.053647,-0.042762,0.037386,0.056585,-0.065827,0.018176,-0.090603,0.072222,0.061132,0.023568,0.008954,-0.023893,0.060705,-0.011692000000000001,-0.009074,0.030628000000000002,-0.092218
RIGEL PHARMACEUTICALS INC,-0.135659,0.026906,0.471616,0.089021,-0.291553,0.0,-0.084615,-0.12605,0.177885,0.35101999999999994,-0.096677,-0.23411400000000002,0.19213999999999998,-0.13186799999999999,0.075949,-0.003922,0.47637799999999997,0.10933299999999999,-0.067308,0.030928,-0.06,-0.058511,0.019774,-0.099723,-0.12923099999999998,-0.003534,0.20922000000000002,-0.058651,-0.10591900000000001,-0.013937,-0.18727900000000003
"RING ENERGY, INC.",0.09023500000000001,-0.099773,0.24937,0.103831,-0.157078,0.38678199999999996,0.014844,0.016166,-0.063636,-0.124595,0.109057,0.081667,0.0015409999999999998,0.004615,-0.08728899999999999,0.21560400000000002,-0.115942,0.106948,-0.019746,-0.007194000000000001,-0.016667,0.05748,0.165157,-0.174043,-0.086169,-0.020602,-0.04530700000000001,-0.160169,-0.28052499999999997,-0.019635,-0.273247
RLJ LODGING TRUST,0.062958,0.10676000000000001,-0.016849,-0.08483299999999999,-0.06229199999999999,0.15567999999999999,0.08907400000000001,-0.05226600000000001,-0.019388000000000002,0.047451999999999994,-0.085921,-0.053048000000000005,-0.007371,0.06492200000000001,-0.035917,0.095639,-0.015455000000000002,0.0009229999999999999,0.028598,0.052344,-0.143166,-0.002019,0.06841599999999999,0.126625,-0.04359,0.024489999999999998,-0.030102000000000004,0.020539,-0.117567,0.046296,-0.177483
ROSETTA STONE INC,0.022427000000000002,-0.006452,0.148052,-0.040724,-0.16037700000000002,0.136236,0.10135999999999999,-0.012346,-0.10795500000000001,0.242038,0.153846,0.055111,-0.091828,-0.038961,-0.111969,0.109783,-0.003918,0.19862300000000002,0.02297,0.024860000000000004,0.071205,-0.039445,0.057795,0.166068,-0.011714,-0.08296900000000001,0.07483,0.258861,0.045249,-0.196248,-0.018552
RXI PHARMACEUTICALS CORP,0.08597300000000001,-0.020833,-0.033191,-0.185739,-0.372973,0.301724,-0.526689,-0.118092,0.078851,0.19117599999999998,-0.202222,-0.145621,0.061583,0.040778,-0.06557400000000001,-0.157895,0.135417,0.147706,-0.111431,-0.25153,-0.326923,0.15,-0.217391,-0.043651,-0.19917,-0.23316099999999998,0.047297000000000006,-0.24516100000000002,-0.628205,-0.24137899999999998,-0.000303
"RYMAN HOSPITALITY PROPERTIES, INC.",0.047697,0.110365,-0.040541,-0.093588,0.046927,0.168187,0.082513,-0.029043,0.053776000000000004,-0.02854,0.031538,0.009878,0.00621,-0.022184,-0.050647000000000005,0.06513,0.058249,0.050658,0.004893,0.109099,-0.099151,0.135441,0.012008000000000001,0.070171,0.001431,0.022369,0.04376,-0.019272,-0.099571,-0.044851,-0.088652
S&T BANCORP INC,-0.05489,0.042536,0.135347,0.008348,0.082787,0.133801,0.10313599999999999,-0.036373,-0.048644,-0.027816999999999998,0.039306,-0.066463,0.074618,0.05633,-0.045935,0.10128,0.033098,0.026657,-0.046695,0.013816,-0.016848000000000002,0.012164,0.068603,0.064199,-0.042727,0.035153,0.048034,-0.070724,-0.068727,0.053852000000000004,-0.104802
"SABRA HEALTH CARE REIT, INC.",-0.014565,0.158711,0.08322900000000001,-0.011774,-0.07466199999999999,-0.032189,0.10347899999999999,0.040131,0.087402,0.026838,-0.026495,-0.122471,0.028596,-0.037344,-0.04267699999999999,0.004119,-0.092069,-0.008027,-0.024428000000000002,-0.035695000000000005,-0.042541,0.045616000000000004,0.037394,0.156745,0.048239000000000004,-0.005522,0.11198499999999999,-0.019508,-0.063581,-0.08822200000000001,-0.145671
"SAGE THERAPEUTICS, INC.",-0.084473,0.488882,-0.171422,0.238902,-0.054506,0.150896,0.018958,-0.060321,0.404752,0.054451,-0.000985,-0.068873,0.204659,0.001381,0.031348,-0.242553,0.01573,0.46033499999999994,0.7823829999999999,0.152328,-0.149842,-0.001797,-0.10647500000000001,0.060937,0.025148999999999998,-0.078004,0.13816499999999998,-0.140083,-0.088991,-0.104057,-0.169139
SALESFORCE COM INC,-0.051368,0.030097,-0.029095,-0.10186400000000001,0.053694,-0.042044,-0.049166999999999995,0.155419,0.028445,0.014014,0.044005,0.040873,-0.033913,0.048499,0.051651999999999997,-0.021678000000000003,0.095483,0.019347,-0.020034999999999997,0.114252,0.020543,0.00043,0.040327,0.06893099999999999,0.054666,0.005499,0.113234,0.041589999999999995,-0.137018,0.040222,-0.040558
SANCHEZ ENERGY CORP,-0.09949,-0.10198299999999999,0.35489,0.029104,-0.279412,0.320251,0.07372200000000001,0.468439,-0.13273,-0.170435,-0.18867899999999999,-0.226098,0.19866399999999998,-0.21448499999999998,-0.223404,0.100457,-0.10166,0.196305,0.025097,-0.067797,-0.408081,0.068259,-0.019169000000000002,0.283388,0.147208,-0.015486999999999999,-0.408989,-0.125475,-0.278261,-0.578253,-0.614341
SANCHEZ MIDSTREAM PARTNERS LP,0.047893,-0.054845,0.028849,0.054794999999999996,0.284787,-0.175119,0.072727,0.199153,-0.064947,0.22656199999999999,-0.11465,0.027878,-0.072202,-0.097276,-0.099647,0.125,-0.031111,0.032183,0.027778,0.12162200000000001,-0.064193,-0.075893,0.207729,-0.011936,-0.008403,-0.004237,-0.1744,-0.23243200000000003,0.014085,-0.5694440000000001,-0.41694899999999996
"SAREPTA THERAPEUTICS, INC.",-0.08886799999999999,0.325642,0.03125,1.355581,-0.361016,-0.126911,-0.199358,0.132337,0.00161,-0.048537,0.225,-0.17705500000000002,0.129692,0.14446799999999999,0.044322999999999994,0.125838,0.087081,0.12897999999999998,-0.000539,0.17793,-0.042263999999999996,0.18034099999999997,0.030638000000000002,0.22904699999999997,0.408418,-0.120593,0.18754300000000002,0.170023,-0.171816,-0.032071999999999996,-0.157102
SAUL CENTERS INC,0.09843400000000001,0.096095,-0.01325,0.004828,-0.084835,0.049768999999999994,0.049142,-0.039182999999999996,0.008662999999999999,-0.037789,-0.017202,-0.045795,0.011867,0.029148,0.024340999999999998,0.021617,-0.004523,0.055955000000000005,-0.043229,-0.10526300000000001,-0.105975,0.041692,-0.05101,0.035737,0.08111399999999999,0.004106,0.12612600000000002,-0.06666699999999999,-0.137857,0.10238699999999999,-0.103134
"SB FINANCIAL GROUP, INC.",-0.006399,0.034959,0.116436,0.002408,0.019154,0.11315599999999999,0.134276,0.10591900000000001,0.01493,-0.068524,0.034641000000000005,0.000486,-0.020745,0.024289,-0.041063999999999996,0.039369999999999995,0.025640999999999997,-0.006534,0.062033,0.021633,-0.014558,-0.001888,0.021345999999999997,-0.008201,0.088669,-0.025591,0.031818,0.0,-0.10909100000000001,-0.001379,-0.08712500000000001
SBA COMMUNICATIONS CORP,0.085915,0.065407,-0.007391,-0.017433,0.009986,-0.126412,0.043452000000000005,0.019369,0.09984799999999999,0.039734,0.050843,0.092418,-0.023736999999999998,0.019644,0.116321,-0.06186899999999999,0.09114900000000001,0.079972,-0.037644000000000004,0.068193,-0.09873900000000001,0.086793,-0.062544,-0.013481,0.0446,-0.041606,-0.019084,0.034787,0.009587,0.053277,-0.052222
SCYNEXIS INC,-0.450633,-0.069124,0.430693,0.33909999999999996,-0.170543,0.199377,-0.171429,-0.053292,0.09271499999999999,-0.163636,0.007246,-0.428058,0.125786,-0.039106,0.11627900000000001,0.255208,-0.17842300000000003,0.005051,0.16582899999999998,-0.232759,-0.078652,-0.182927,-0.11940300000000001,0.525424,-0.088889,-0.030488,-0.150943,-0.111111,-0.16666699999999998,-0.26,-0.349054
SEACOAST BANKING CORP OF FLORIDA,-0.035629,-0.016626000000000002,0.030056,-0.021884,0.08203900000000001,0.18093,0.072957,-0.012693000000000001,0.066575,0.032286,0.009174,-0.06776900000000001,0.068262,-0.030289999999999997,-0.021395,0.0446,0.037673,0.050019999999999995,-0.031502,0.023007,0.016673,0.009535,0.043823,0.128484,0.012829,-0.071881,0.07881300000000001,-0.076534,-0.09897299999999999,0.102242,-0.102759
SECUREWORKS CORP,0.020630000000000003,0.050355,-0.041188,-0.11901400000000001,-0.057554,0.047498,-0.14251,-0.023607,0.009670999999999999,-0.090038,-0.089474,0.257803,-0.14614000000000002,0.17761,-0.064899,0.20723400000000003,-0.188664,-0.01996,-0.096741,0.091319,0.019628,-0.181358,0.351485,-0.048535,0.198268,0.029719000000000002,0.038222,0.100676,0.125597,0.09217700000000001,-0.062188
"SELECT BANCORP, INC.",-0.0012360000000000001,0.0,-0.007426,-0.002494,0.0125,0.151852,0.055734000000000006,0.048731,0.060019,-0.004566,0.033028,0.058615,0.025168,-0.031097,-0.014358,0.003428,-0.001708,0.042772,0.036916000000000004,0.020569999999999998,0.011628000000000001,0.023755000000000002,-0.023952,0.006902,0.025895,-0.03415,-0.015373000000000001,-0.032006,-0.006452,0.025974,-0.020569999999999998
SENIOR HOUSING PROPERTIES TRUST,0.115096,0.08497400000000001,0.0058530000000000006,0.016562,-0.046235,-0.150917,0.048173,0.026941000000000003,0.076115,-0.012195000000000001,0.08197499999999999,-0.017658,-0.033113000000000004,-0.029354,0.013882,-0.008621,-0.038875,0.040761000000000006,0.0,-0.07467399999999999,-0.12637,0.034346,0.019157,0.134232,0.024349,0.007739,0.071188,-0.08110900000000001,-0.062642,-0.14374599999999998,-0.148256
"SERES THERAPEUTICS, INC.",-0.04535,-0.623408,-0.042962,0.17382999999999998,-0.12205,-0.074143,-0.009009,-0.00101,-0.021234000000000003,0.16425599999999999,-0.127773,-0.072228,0.239035,0.197345,0.036955,0.143264,-0.37406500000000004,0.045817,-0.034286,-0.003945000000000001,-0.059406,-0.227368,0.044959,0.049544,0.068323,-0.119767,0.159841,-0.135535,-0.094862,0.21542899999999998,-0.45868299999999995
"SERVICENOW, INC.",-0.073014,0.128313,-0.030032,0.08917,0.11067600000000001,-0.054146,-0.105953,0.218994,-0.040830000000000005,0.006328,0.080142,0.107642,0.0129,0.041981000000000004,0.051969,0.011533,0.07521499999999999,-0.026667999999999997,0.060080999999999996,0.141729,0.081548,0.027576,0.00417,0.069038,-0.02894,0.020235,0.11593500000000001,-0.0037180000000000004,-0.07458000000000001,0.023365,-0.03897
"SERVISFIRST BANCSHARES, INC.",-0.050922,0.026726,0.035157,-0.008014,0.042959,0.359808,0.018202,0.069444,0.038212,-0.12364699999999999,0.039032,-0.09417999999999999,0.07885500000000001,-0.014908999999999999,-0.061364999999999996,0.140428,0.055598,0.023896999999999998,-0.010479,0.022168999999999998,-0.053277,0.019173,0.027927,0.001192,-0.004047,0.012461,0.020118,-0.089095,-0.08097099999999999,0.09421900000000001,-0.18669
"SHARPSPRING, INC.",0.35492199999999996,0.053537,-0.12341200000000001,0.066232,0.036913,-0.003745,-0.009398,-0.017078,-0.001931,-0.10913,-0.044683,-0.011364,0.041379,-0.072848,-0.130952,-0.10958899999999999,0.384646,-0.031133,0.010046,0.067283,0.055297,0.28427399999999997,0.015699,0.244204,0.08571400000000001,0.19565200000000002,0.35789499999999996,-0.01198,-0.144793,0.04754,0.005573
SIERRA BANCORP,-0.033584,0.0713,0.026286,0.029073,-0.047973999999999996,0.286114,0.163676,0.011659,0.070254,-0.042249,-0.086037,-0.035899,0.021640000000000003,0.11609,-0.071168,0.072699,-0.025414,0.06198000000000001,-0.050072,0.036898,-0.049671,0.023828000000000002,0.045796,0.019382999999999997,0.0,0.046034,0.009817,-0.025952000000000003,-0.052249,0.042967000000000005,-0.153873
"SIERRA ONCOLOGY, INC.",-0.683121,-0.010049999999999998,-0.071066,-0.005464,-0.17033,-0.119205,0.12030099999999999,-0.073826,0.094203,0.013245,-0.091503,-0.18705,0.035398,0.299145,0.039474,-0.018987,0.296774,0.512438,0.22697399999999998,-0.182306,-0.154098,-0.197674,-0.004830999999999999,0.364078,0.053381,-0.040541,-0.380282,-0.034091,0.005881999999999999,-0.046784,-0.190184
SIMON PROPERTY GROUP INC /DE/,0.09745,0.04675,-0.043693,-0.039263,-0.101686,-0.025059,-0.011021000000000001,0.034333,0.012950999999999999,-0.067082,-0.039354,-0.056033,0.048686999999999994,-0.020152999999999997,0.000946,0.026522,-0.035276999999999996,0.053241,0.061762,-0.048735999999999995,-0.048418,0.005472,0.012892999999999998,0.037291,0.062227,0.035372,0.050054,-0.034311,0.038303,0.022722000000000003,-0.09532
SL GREEN REALTY CORP,0.057518,0.10660299999999999,-0.000849,-0.075603,-0.09139699999999999,0.072694,0.028142,0.013203,0.034046,-0.046903,-0.015851,-0.037168,0.054885,-0.023913000000000004,-0.066718,0.059297,-0.05566499999999999,0.068457,-0.004769,-0.004062,-0.035814,0.007455000000000001,0.009398,-0.002251,0.039197,0.025664,0.012511000000000001,-0.058022,-0.064288,0.056542,-0.171023
SM ENERGY CO,-0.143401,0.004815,0.39624000000000004,0.018479000000000002,-0.127009,0.18525099999999997,-0.13497199999999998,-0.11513899999999999,-0.19206800000000002,-0.025558,-0.057451999999999996,-0.248783,-0.025928,0.052027000000000004,-0.231742,0.32784399999999997,0.20518599999999998,-0.032349,0.069767,0.057518,-0.214561,-0.016902999999999998,0.331115,0.093946,-0.019466,0.070845,0.09378399999999999,0.047855999999999996,-0.22645099999999999,-0.16187300000000002,-0.241176
SMITH MICRO SOFTWARE INC,-0.155197,0.020619000000000002,0.005960999999999999,-0.16460899999999998,-0.23152699999999998,-0.09615399999999999,0.113475,0.133758,-0.264045,-0.290076,0.21505400000000002,-0.053097000000000005,0.364486,-0.280822,0.038095,0.027523,0.47321399999999997,0.38787900000000003,0.24017499999999997,-0.098592,-0.156641,-0.18944,0.137143,0.035176,0.11164999999999999,0.122271,-0.035019,0.016129,-0.051586999999999994,-0.09205,-0.170507
"SONOMA PHARMACEUTICALS, INC.",-0.17319600000000002,0.069327,-0.046174999999999994,0.061125,-0.07834100000000001,0.2025,0.047817,0.240079,0.128,0.017020999999999998,-0.054393000000000004,0.036873,-0.058321,0.015106,-0.17410699999999998,-0.059459,-0.176264,0.15119,0.10101,-0.062385,-0.31506799999999996,0.051429,0.029891,0.005277,-0.349081,-0.120968,-0.12844,-0.231579,-0.273973,-0.240094,-0.115456
SOPHIRIS BIO INC.,1.171279,1.725581,-0.491468,0.043624,-0.102894,-0.010752999999999999,0.014493,0.032143000000000005,-0.086505,0.07197,-0.08915200000000001,-0.076696,-0.07563,-0.122727,0.124352,-0.01106,0.015843,-0.06422,0.112745,-0.022026,-0.054054000000000005,-0.042857000000000006,0.353234,0.367647,-0.24462399999999998,0.014235,0.126316,-0.13084099999999999,-0.297491,0.015306,-0.582915
SOTHERLY HOTELS INC.,0.119141,0.078014,-0.037829,-0.081402,-0.064181,0.11133599999999999,0.254098,0.02651,-0.017217,-0.051094999999999995,0.003125,0.018692,0.052752,-0.025074,-0.083207,-0.009901,0.008761,0.134375,-0.026705999999999997,-0.015504,-0.044093999999999994,0.158979,-0.065029,0.05255,0.042584,-0.011460999999999999,0.06811600000000001,-0.006106,-0.031944,-0.022955999999999997,-0.157856
SOUTH STATE CORP,-0.06125,0.071418,0.046496,-0.012502,-0.022521,0.16250900000000001,0.028839999999999998,0.022883,0.00481,-0.001676,-0.01343,-0.053544999999999995,0.031288,-0.022754,-0.01397,0.094833,0.0,0.025875,-0.053232,0.016638,-0.01772,-0.016148,0.014654,0.038302,-0.036581999999999996,-0.029565,-0.010752999999999999,-0.005457999999999999,-0.174756,0.077582,-0.173787
SOUTHERN NATIONAL BANCORP OF VIRGINIA INC,0.020151,0.097119,-0.062266,0.050725,0.005364,0.13872,0.099596,-0.018972,0.065502,-0.004118,0.075605,-0.056013,0.028638,-0.038636,-0.005319000000000001,0.014328,-0.038846,0.050214,-0.060926,0.022458,-0.056742,0.029908999999999998,0.025884,0.08,0.021179,-0.016816,0.005131,-0.076923,-0.067284,0.054931,-0.16645600000000002
SOUTHSIDE BANCSHARES INC,0.048491,-0.010672999999999998,0.081726,-0.020396,0.013673,0.188535,-0.020794999999999998,-0.093178,0.038641999999999996,-0.047119,0.034257,-0.030703,0.073096,-0.00601,-0.051253,0.112948,-0.026128,0.030781999999999997,-0.069613,0.019299,-0.018934,0.040119999999999996,0.002591,-0.01091,-0.013763000000000001,0.018112,0.046952,-0.022472,-0.089655,0.087437,-0.069733
SOUTHWEST GEORGIA FINANCIAL CORP,-0.018012,0.032832,0.01649,0.06586700000000001,-0.009231,0.055901,0.182353,0.013007,0.118519,-0.004415,-0.12299500000000001,0.011179,0.035678,-0.039024,0.00601,0.04016600000000001,0.024390000000000002,-4.7999999999999994e-05,0.14815,-0.097912,-0.052614,0.024328,5e-06,0.033965999999999996,0.055997000000000005,0.027308,-0.04717,0.040504,0.011957,-0.033298,-0.093333
SOUTHWESTERN ENERGY CO,-0.079737,0.158983,-0.045953,-0.005032,-0.24927700000000003,0.09239699999999999,-0.046696,-0.16728300000000002,-0.166482,0.08788299999999999,-0.08078300000000001,-0.193076,0.0033,-0.0625,-0.04386,0.12110099999999999,-0.091653,0.145946,-0.122642,-0.240143,-0.158019,0.212885,-0.053118,0.153659,0.120507,-0.030189,0.093385,-0.090747,0.04501,-0.097378,-0.292531
SPECTRUM PHARMACEUTICALS INC,-0.12283,0.045662,-0.227074,-0.120527,-0.24197,0.10452,0.132992,0.05191900000000001,0.37339100000000003,0.015625,0.17076899999999998,-0.25624199999999997,0.316254,0.001342,0.308311,0.441598,0.392324,0.0005099999999999999,-0.033163,0.136675,-0.0013930000000000001,-0.25197600000000003,-0.010565999999999999,0.21168299999999998,0.086573,0.015744,0.011273,-0.219693,-0.291667,0.21512599999999998,-0.394882
SPLUNK INC,-0.056919000000000004,0.1543,-0.068756,0.007554999999999999,0.025733000000000002,-0.042698,-0.112287,0.131183,0.066886,0.009072,0.032429,-0.047737999999999996,-0.071032,0.054843,0.11798,-0.009838,0.013096000000000002,0.190045,0.034336000000000005,0.11504099999999999,0.008986,0.055687,0.043297,0.079493,-0.105586,-0.030369999999999998,0.33350700000000005,-0.056496000000000005,-0.17426200000000003,0.119091,-0.061577
SPS COMMERCE INC,0.111927,0.04488400000000001,0.030954000000000002,0.12454000000000001,-0.150252,0.110452,0.00895,-0.012734,-0.198116,0.057111999999999996,-0.055223,0.052479,0.09628600000000001,-0.093476,0.053979,-0.069107,-0.133133,0.026444000000000002,-0.037059,0.082527,0.141065,0.067478,0.070236,0.08546,-0.012764,0.167529,0.145472,0.009871,-0.061971,-0.08443400000000001,-0.033439
"SQUARE, INC.",-0.050366999999999995,0.112707,0.21052600000000002,-0.043478,-0.039451,0.155357,0.053323,0.072634,0.184679,-0.002309,0.055556,0.260417,0.020444,0.12318799999999999,-0.009108,0.103409,0.290871,0.054585,-0.116012,0.353043,-0.018333,0.06840399999999999,-0.037805,0.23046,0.058197,0.04883200000000001,0.37107500000000004,0.11699,-0.258156,-0.049149000000000005,-0.196879
SRC ENERGY INC.,0.102649,-0.022523,0.006143999999999999,0.058015,-0.012987,0.38742699999999997,-0.061117,-0.03367,-0.051102999999999996,0.033048,-0.10663500000000001,-0.087533,-0.021802000000000002,0.26448699999999997,-0.072855,0.22560199999999997,-0.013444000000000001,-0.081761,-0.026255999999999998,0.16647099999999998,-0.108543,0.063134,0.170732,0.172101,-0.148377,0.027223,-0.177562,-0.045113,-0.2036,-0.185028,-0.185442
SS&C TECHNOLOGIES HOLDINGS INC,-0.08816399999999999,0.147436,0.024597,-0.024279000000000002,-0.006843,-0.058174000000000003,-0.046984000000000005,0.12342700000000001,0.091892,0.010851,0.037853,0.024565,0.022086,0.009112,0.000516,0.037200000000000004,0.001245,0.028856000000000003,-0.019617,0.24209499999999998,-0.013723,0.08319900000000001,-0.074385,0.026788,0.019446,0.022543,0.119653,-0.042298999999999996,-0.099771,-0.057271,-0.063136
"STAG INDUSTRIAL, INC.",0.120648,0.070804,-0.017107,-0.008223000000000001,-0.054026,0.028428,0.015918,-0.025695000000000003,0.121291,-0.026842,0.05822,0.027946,0.027304,-0.006975,0.029956,-0.014379999999999999,-0.001911,0.040934,-0.030123999999999998,-0.069216,-0.096037,0.055702,0.032121,0.08906499999999999,0.026589,0.007651,0.061066,-0.043355,-0.033515,0.016944,-0.066878
"STARWOOD PROPERTY TRUST, INC.",0.028128,0.052124,0.050459,0.004366999999999999,-0.012433000000000001,0.010342,-0.00178,0.014123000000000002,0.026954,0.008749,0.0048720000000000005,-0.029528,0.038601,-0.015632,0.007713,-0.00045,-0.009669,0.007903,0.006919,-0.044965000000000005,-0.006866,0.058272000000000004,0.000477,0.035782,0.022109999999999998,0.05205,-0.035464,-0.001362,0.009294,0.029925999999999998,-0.09745200000000001
STATE STREET CORP,-0.13955,0.219955,0.067802,-0.0032740000000000004,0.008329999999999999,0.122347,-0.008883,-0.019557,0.046063,0.003513,0.053888,-0.029082,0.106187,0.039006,-0.007937,0.037517999999999996,-0.037052999999999996,0.036413,0.028107000000000004,0.12867499999999998,-0.036489,-0.056524,0.000501,-0.036781,-0.027052,-0.051348000000000005,-0.015853,-0.030606,-0.17939800000000003,0.062109,-0.129827
STEMLINE THERAPEUTICS INC,-0.186298,0.093058,0.105405,0.32396099999999994,0.052632000000000005,0.157895,-0.18939399999999998,-0.046729,-0.313725,0.22142900000000001,0.040936,-0.11236,0.164557,0.0,-0.016304,0.22651900000000003,0.22973,0.12820499999999999,0.012987,0.022435999999999998,0.075235,-0.10787200000000001,0.124183,0.14244199999999999,-0.18320599999999998,-0.040498000000000006,0.11039,-0.02924,-0.09759000000000001,-0.266355,-0.135578
